date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu,drift.correction.ec
2023-02-04T14:00:00Z,320,CT_320_LowSGD_20230226,28.4,57413.230946006624,35.527521130480714,0.23094600662421413
2023-02-04T14:05:00Z,320,CT_320_LowSGD_20230226,28.169999999999998,57413.46189201325,35.701025602320335,0.46189201324842827
2023-02-04T14:10:00Z,320,CT_320_LowSGD_20230226,28.069999999999997,57413.69283801987,35.776998608371606,0.6928380198726424
2023-02-04T14:15:00Z,320,CT_320_LowSGD_20230226,28.06,57413.9237840265,35.78475695905015,0.9237840264968565
2023-02-04T14:20:00Z,320,CT_320_LowSGD_20230226,27.929999999999996,57414.15473003312,35.88391515874447,1.1547300331210706
2023-02-04T14:25:00Z,320,CT_320_LowSGD_20230226,27.769999999999996,57414.38567603975,36.00655262467032,1.3856760397452847
2023-02-04T14:30:00Z,320,CT_320_LowSGD_20230226,27.769999999999996,57414.61662204637,36.006716028381064,1.616622046369499
2023-02-04T14:35:00Z,320,CT_320_LowSGD_20230226,27.709999999999997,57414.847568052995,36.052988938407474,1.847568052993713
2023-02-04T14:40:00Z,320,CT_320_LowSGD_20230226,27.7,57415.07851405962,36.0608471498046,2.0785140596179272
2023-02-04T14:45:00Z,320,CT_320_LowSGD_20230226,27.639999999999997,57415.309460066244,36.10723652054098,2.309460066242141
2023-02-04T14:50:00Z,320,CT_320_LowSGD_20230226,27.599999999999998,57415.54040607287,36.1382729653024,2.5404060728663556
2023-02-04T14:55:00Z,320,CT_320_LowSGD_20230226,27.689999999999998,57415.77135207949,36.06903557432452,2.7713520794905695
2023-02-04T15:00:00Z,320,CT_320_LowSGD_20230226,27.589999999999996,57416.00229808612,36.146326136657805,3.002298086114784
2023-02-04T15:05:00Z,320,CT_320_LowSGD_20230226,27.529999999999998,57416.23324409274,36.192899488135566,3.233244092738998
2023-02-04T15:10:00Z,320,CT_320_LowSGD_20230226,27.439999999999998,57416.46419009937,36.262865749398934,3.464190099363212
2023-02-04T15:15:00Z,320,CT_320_LowSGD_20230226,27.33,57416.69513610599,36.348651465756355,3.695136105987426
2023-02-04T15:20:00Z,320,CT_320_LowSGD_20230226,27.29,57416.92608211261,36.38003565672549,3.92608211261164
2023-02-04T15:25:00Z,320,CT_320_LowSGD_20230226,27.229999999999997,57417.15702811923,36.42711418630254,4.1570281192358545
2023-02-04T15:30:00Z,320,CT_320_LowSGD_20230226,27.229999999999997,57417.38797412586,36.42727954964457,4.387974125860069
2023-02-04T16:15:00Z,320,CT_320_LowSGD_20230226,29.429999999999996,57417.61892013248,34.77133828024645,4.618920132484282
2023-02-04T16:20:00Z,320,CT_320_LowSGD_20230226,29.459999999999997,57417.849866139106,34.74979243769254,4.849866139108497
2023-02-04T16:25:00Z,320,CT_320_LowSGD_20230226,29.429999999999996,57418.08081214573,34.77165352924612,5.080812145732711
2023-02-04T16:30:00Z,320,CT_320_LowSGD_20230226,29.439999999999998,57418.311758152355,34.76457405675928,5.3117581523569255
2023-02-04T16:35:00Z,320,CT_320_LowSGD_20230226,29.429999999999996,57418.54270415898,34.771968778710416,5.542704158981139
2023-02-04T16:40:00Z,320,CT_320_LowSGD_20230226,29.459999999999997,57418.7736501656,34.75042253148647,5.773650165605353
2023-02-04T16:45:00Z,320,CT_320_LowSGD_20230226,29.429999999999996,57419.00459617223,34.772284028639305,6.004596172229568
2023-02-04T16:50:00Z,320,CT_320_LowSGD_20230226,29.409999999999997,57419.23554217885,34.786923746265515,6.235542178853781
2023-02-04T16:55:00Z,320,CT_320_LowSGD_20230226,29.409999999999997,57419.46648818548,34.787081439104384,6.466488185477996
2023-02-04T17:00:00Z,320,CT_320_LowSGD_20230226,29.409999999999997,57419.6974341921,34.78723913205951,6.69743419210221
2023-02-04T17:05:00Z,320,CT_320_LowSGD_20230226,29.38,57419.928380198726,34.80913935596215,6.928380198726424
2023-02-04T17:10:00Z,320,CT_320_LowSGD_20230226,29.389999999999997,57420.15932620535,34.80204705986401,7.159326205350638
2023-02-04T17:15:00Z,320,CT_320_LowSGD_20230226,29.38,57420.390272211975,34.80945494539055,7.390272211974852
2023-02-04T17:20:00Z,320,CT_320_LowSGD_20230226,29.369999999999997,57420.6212182186,34.81686544696305,7.621218218599067
2023-02-04T17:25:00Z,320,CT_320_LowSGD_20230226,29.33,57420.85216422522,34.846059744392065,7.85216422522328
2023-02-04T17:30:00Z,320,CT_320_LowSGD_20230226,29.33,57421.08311023185,34.84621770887412,8.083110231847495
2023-02-04T17:35:00Z,320,CT_320_LowSGD_20230226,29.299999999999997,57421.31405623847,34.868180043479974,8.314056238471709
